CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
05113950200,AR,Polk,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2460,47,0.0080191,1,5861,R,4646.837181,0.792840331,2302.382528,0.392831006,1114.539814,0.805303334,929.2092116,0.778884503,78.7415586,0.032008764,2999.220514,0.511725049,1399.069813,0.23870838,704.6629731,0.509149547,564.0732386,0.472819144,49.2012441,0.020000506,85.09735091,0.014519255,37.48894375,0.006396339,13.55776929,0.009796076,19.71149929,0.016522631,0.851271224,3.46045e-4,0,0,0,0,0,0,0,0,0,0
05113950300,AR,Polk,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1087,0,0,1,2721,R,2720.99999,0.999999996,1454.789205,0.534652409,651.9999962,0.999999994,457.9999989,0.999999998,37.9808611,0.034940995,2720.99999,0.999999996,1454.789205,0.534652409,651.9999962,0.999999994,457.9999989,0.999999998,37.9808611,0.034940995,1056.351921,0.388221948,552.2103064,0.202943883,227.0731425,0.348271691,195.6211565,0.427120429,22.82288893,0.020996218,0,0,0,0,0,0,0,0,0,0
05113950400,AR,Polk,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1423,108,0.0333952,1,3234,R,3034.794027,0.938402606,1578.510564,0.488098505,649.0461592,0.942011842,816.4386923,0.94495219,85.09820218,0.059801969,1719.734268,0.531766935,860.8599413,0.266190458,402.1795652,0.583714899,395.1315058,0.457328132,45.28313648,0.031822303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05113950500,AR,Polk,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,835,0,0,1,2078,R,2078,1,1023.279904,0.492434988,519.0000003,1,326.999998,0.999999994,31.6032185,0.037848166,2078,1,1023.279904,0.492434988,519.0000003,1,326.999998,0.999999994,31.6032185,0.037848166,2072.040063,0.997131888,1020.521495,0.491107553,518.6985995,0.99941926699999994,326.2940526,0.997841139,31.4453968,0.037659158,0.30656153,1.47527e-4,0.16032277,7.71524e-5,0,0,0.102187179,3.12499e-4,0.006153206,7.36911e-6
05113950600,AR,Polk,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,859,0,0,1,2432,R,2431.999992,0.999999997,1376.392903,0.565951029,732.999995,0.999999993,275.9999994,0.999999998,56.43975862,0.065704026,2431.999992,0.999999997,1376.392903,0.565951029,732.999995,0.999999993,275.9999994,0.999999998,56.43975862,0.065704026,2431.999992,0.999999997,1376.392903,0.565951029,732.999995,0.999999993,275.9999994,0.999999998,56.43975862,0.065704026,64.81134275,0.026649401,34.95743032,0.014373943,17.78660334,0.024265489,8.767472735,0.031766206,1.649349684,0.001920081
05115950700,AR,Pope,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1514,0,0,1,3871,R,3871.000012,1.000000003,2151.729885,0.555858922,945.0000095,1.00000001,552.0000019,1.000000003,76.48639302,0.050519414,3871.000012,1.000000003,2151.729885,0.555858922,945.0000095,1.00000001,552.0000019,1.000000003,76.48639302,0.050519414,823.8966497,0.212838194,468.5090045,0.121030484,186.3782536,0.197225665,150.6304031,0.272881165,4.178431466,0.002759862,130.3878757,0.033683254,84.47905814,0.021823575,29.26831,0.030971757,30.87301466,0.055929374,0.595929155,3.93612e-4
05115950800,AR,Pope,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1703,0,0,0,4330,R,4329.999989,0.999999997,1549.98326,0.357963801,953.9999978,0.999999998,629.9999997,1,30.58167847,0.017957533,4329.999989,0.999999997,1549.98326,0.357963801,953.9999978,0.999999998,629.9999997,1,30.58167847,0.017957533,6.924197795,0.001599122,2.224136334,5.13657e-4,1.814712263,0.001902214,0.750298028,0.001190949,0.016649313,9.77646e-6,0,0,0,0,0,0,0,0,0,0
05115950900,AR,Pope,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2607,0,0,0,6656,R,6027.640664,0.905595052,1852.297271,0.278289854,1438.995617,0.898249449,797.6380956,0.88332015,34.81223273,0.013353369,5312.830034,0.798201628,1563.751907,0.234938688,1265.196572,0.789760657,693.5780759,0.768082033,28.96353332,0.011109909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951000,AR,Pope,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1695,0,0,1,4359,R,4358.999966,0.999999992,1820.429448,0.417625476,1022.999989,0.999999989,613.9999964,0.999999994,53.55099207,0.031593506,4358.999966,0.999999992,1820.429448,0.417625476,1022.999989,0.999999989,613.9999964,0.999999994,53.55099207,0.031593506,566.2782505,0.129910129,199.0105822,0.0456551,141.0188316,0.13784832,87.42807655,0.142391004,13.22205086,0.00780062,0,0,0,0,0,0,0,0,0,0
05115951100,AR,Pope,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1561,79,0.0195303,0,4045,R,3230.40919,0.798617847,1637.000077,0.404697176,781.3134197,0.807141963,509.3369231,0.776428236,40.96776992,0.026244568,2125.133287,0.525372877,1097.984857,0.271442486,498.0272178,0.514490928,324.9492474,0.495349463,22.46777459,0.014393193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951200,AR,Pope,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3078,0,0,0,8437,R,8395.484332,0.995079333,3007.771204,0.356497713,2124.965985,0.993903641,1043.116527,0.994391351,111.1463874,0.036109937,8182.736702,0.969863305,2949.723406,0.349617566,2071.814756,0.969043384,1009.53598,0.96237939,109.9365627,0.035716882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951300,AR,Pope,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,3124,494,0.0641558,1,7700,C,6603.221365,0.857561216,3842.223664,0.498990086,1509.575696,0.843338378,623.9833366,0.873926242,208.2479256,0.066660668,3021.634465,0.39242006,1389.841667,0.180498918,719.2999702,0.401843559,332.0665721,0.465079233,109.080997,0.034917093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951400,AR,Pope,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1081,2573,0.5247808,1,4903,C,3821.12878,0.77934505,1891.267244,0.385736742,271.2748955,0.549139465,207.476495,0.597914971,31.79555353,0.029413093,2012.766416,0.410517319,983.4908778,0.200589614,138.2924886,0.279944309,78.15629225,0.225234272,16.73093728,0.015477278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951501,AR,Pope,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1343,90,0.0250976,0,3586,C,3412.224785,0.951540654,669.715832,0.186758458,739.6435765,0.965592136,578.9387863,0.892047436,16.68489234,0.012423598,2551.172123,0.711425578,479.8886074,0.133822813,542.3976529,0.708090931,427.9591564,0.659413184,11.19749547,0.008337673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951502,AR,Pope,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2841,94,0.0140278,1,6701,C,4950.882524,0.738827417,1731.008219,0.25832088,1107.087686,0.737075689,928.2621083,0.740831691,123.0044754,0.04329619,1095.049688,0.163415861,313.7339731,0.046818978,226.2143828,0.150608777,222.5824557,0.177639629,39.04327142,0.013742792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05115951600,AR,Pope,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2806,0,0,1,7166,C,5964.716953,0.832363516,2720.573087,0.379650166,1730.23838,0.840329471,595.8779198,0.798763968,115.517311,0.041167965,3251.474717,0.453736355,1535.011303,0.21420755,965.5436345,0.468938142,297.7691382,0.399154341,38.0306632,0.013553337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05117460100,AR,Prairie,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1565,74,0.0196652,0,3763,R,2927.677837,0.778016964,1088.113566,0.289161192,612.3004185,0.748533519,595.8984444,0.796655674,69.49631816,0.044406593,2042.701009,0.542838429,640.0000594,0.170077082,435.2175335,0.532050774,388.2213845,0.519012546,29.55496157,0.018884959,364.184965,0.096780485,69.83475171,0.018558265,88.76258989,0.108511724,55.3393215,0.07398305,0,0,0,0,0,0,0,0,0,0,0,0
05117460200,AR,Prairie,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1118,57,0.0212607,0,2681,R,2680.999984,0.999999994,1094.133568,0.408106515,576.9999965,0.999999994,542.9999997,1,55.00741206,0.049201621,2680.999984,0.999999994,1094.133568,0.408106515,576.9999965,0.999999994,542.9999997,1,55.00741206,0.049201621,94.08131697,0.035091875,25.08256506,0.009355675,17.41675831,0.030185023,22.09664894,0.040693644,1.794416411,0.001605024,0,0,0,0,0,0,0,0,0,0
05117460300,AR,Prairie,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1002,0,0,1,2271,R,1994.660403,0.878318099,1158.769278,0.510246269,413.9680076,0.85707662,394.6503877,0.926409361,76.01522505,0.075863498,1893.461808,0.833756851,1096.164874,0.482679381,393.7375302,0.815191574,373.0756333,0.875764397,75.07433056,0.074924482,76.83986701,0.033835256,44.78856849,0.019721959,22.75820813,0.047118443,11.05759448,0.025956795,2.216191445,0.002211768,0,0,0,0,0,0,0,0,0,0
05119000200,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,318,58,0.0671296,1,864,U,763.66089,0.883866771,620.0552713,0.717656564,186.203838,0.878319991,101.4731484,0.948347181,67.55702369,0.212443471,570.1078522,0.659847051,451.0803988,0.522083795,138.6239714,0.653886657,86.25998828,0.806168115,54.67693353,0.171940043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119000500,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1022,0,0,1,2310,U,561.617144,0.243124305,300.9199222,0.130268365,131.417951,0.23937696,84.81342978,0.206862024,39.89294806,0.039034196,9.89793694,0.004284821,4.970330834,0.002151658,1.65841046,0.003020784,1.832816944,0.004470285,0.60859549,5.95495e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001100,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,979,0,0,1,2364,U,2363.999992,0.999999996,1215.049336,0.513980261,567.9999975,0.999999996,395.0000006,1.000000001,98.86723821,0.100987986,332.8480451,0.140798665,176.2070006,0.074537648,62.04106782,0.109227232,59.2287853,0.149946292,17.63265132,0.01801088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001200,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,449,1281,0.510562,1,2509,U,2508.999993,0.999999997,1564.363306,0.62350072,361.9999972,0.999999992,135.9999994,0.999999996,121.3852942,0.270345867,1487.232705,0.592759149,715.312606,0.285098687,116.0642733,0.320619539,34.18357296,0.251349801,5.515042347,0.012282945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001300,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,863,79,0.0337607,1,2340,U,1205.090443,0.514995916,685.4589876,0.292931191,320.1225201,0.545353527,154.4906706,0.565899892,89.85788433,0.104122693,6.340030789,0.002709415,3.844848692,0.001643098,1.169697881,0.001992671,0.58484894,0.002142304,0.502263054,5.81997e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001501,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2225,6,0.0015194,0,3949,U,1591.596872,0.403037952,432.6966982,0.109571207,210.0246736,0.381170007,189.3994873,0.456384307,65.56441951,0.029467155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001502,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2170,5,0.0013506,0,3702,U,3341.385942,0.902589396,541.2799377,0.146212841,457.1560986,0.901688557,317.131722,0.895852322,132.5599398,0.06108753,1595.226345,0.430909331,285.2845739,0.077062284,121.2126163,0.239078139,150.4427523,0.424979526,80.15783446,0.036939094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001600,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2764,5,9.03e-4,0,5537,U,2577.679805,0.465537259,309.3268661,0.055865426,475.7917272,0.44218562,399.4054491,0.41518238,22.71341024,0.008217587,465.8668658,0.084137054,60.83502134,0.010987,76.36982441,0.070975673,68.16055843,0.070852971,4.937719788,0.00178644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001800,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1830,0,0,1,4359,U,2782.517505,0.638338496,1435.663413,0.32935614,748.1512524,0.631884504,310.8178982,0.66272473,174.894836,0.095570949,662.9720429,0.152092692,263.6151273,0.060476056,181.9650269,0.153686678,72.64016875,0.154883089,27.88140899,0.015235743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119001900,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1396,413,0.1066082,1,3874,U,3873.999966,0.999999991,2224.186904,0.57413188,951.9999965,0.999999996,293.9999995,0.999999998,201.229085,0.144146909,1583.376091,0.40871866,917.974424,0.236957776,475.5760523,0.499554677,103.966558,0.353627748,73.31484442,0.052517797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002001,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2128,0,0,1,5425,U,5401.602496,0.995687096,2181.63151,0.402144057,1648.884238,0.996304675,467.9386661,0.993500353,72.17950597,0.033918941,1898.536286,0.349960606,595.0622319,0.109688891,588.3515473,0.355499424,173.983722,0.369392191,16.19821405,0.007611943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002002,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1864,0,0,1,5287,U,1595.272974,0.301735005,999.1326587,0.18897913,485.4926,0.274134726,90.7387917,0.299467959,59.06011883,0.031684613,1.956353158,3.70031e-4,1.41931504,2.68454e-4,0.489088289,2.76165e-4,0,0,0.105234161,5.64561e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002102,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1836,113,0.0243902,1,4633,U,3427.391139,0.739777928,1423.761686,0.307308803,837.1891012,0.727358038,327.5763638,0.810832584,86.19176087,0.046945404,1472.517305,0.317832356,648.912263,0.140063083,396.0002893,0.344048905,107.253539,0.265479057,17.55073592,0.009559224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002103,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1700,71,0.0217458,0,3265,U,2221.729373,0.680468414,702.3978147,0.215129499,364.3657456,0.668561001,472.2701286,0.762956589,113.7503648,0.066911979,909.8549249,0.278669196,286.6484688,0.087794324000000007,139.3280013,0.255647709,194.8087276,0.31471523,48.83565014,0.028726853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002104,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2045,51,0.0112088,0,4550,U,3506.655067,0.770693421,483.3485084,0.106230441,648.6653424,0.756902383,673.1276416,0.789129709,13.67938933,0.006689188,776.4896003,0.170657055,116.5755115,0.025620992,127.6056045,0.148898022,128.66622,0.150839648,3.550666079,0.001736267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002203,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2801,259,0.0468609,0,5527,U,5160.048327,0.933607441,1783.244161,0.322642331,913.6888885,0.95374623,839.419679,0.816556108,255.4181967,0.091188217,2443.442629,0.442092026,713.3305974,0.129062891,383.6599174,0.400480081,409.5625757,0.398407175,139.6299281,0.049850028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002204,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,3235,0,0,0,7413,U,4770.700286,0.643558652,1246.081453,0.168094085,1032.321938,0.617048379,776.9535156,0.630132616,239.2160996,0.073946244,627.4415373,0.084640704,68.66711026,0.009263066,114.7896517,0.068613061,135.7798678,0.110121547,19.21331383,0.005939201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002206,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2028,79,0.0218776,0,3611,U,3358.156858,0.929979745,1189.050073,0.329285537,469.2723038,0.942313863,351.1976307,0.941548608,40.75192123,0.020094636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002208,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1008,0,0,0,2112,U,1150.914248,0.544940458,366.6992381,0.173626533,231.7069337,0.561033738,192.2168322,0.552347219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002209,AR,Pulaski,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,1,3379,U,200.6050694,0.059368177,139.6325655,0.041323636,49.35336199,0.065455387,14.10035481,0.04930194,2.013079789,0.001205437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002403,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1541,136,0.0328423,1,4141,U,4062.581726,0.981062962,2007.735467,0.484843146,1217.703148,0.985994452,387.6971593,0.941012523,79.07672099,0.051315199,2082.183085,0.50282132,1047.995783,0.253077948,611.8776944,0.495447526,134.9881637,0.327641174,48.33783693,0.031367837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002405,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1739,0,0,1,4534,U,4534.00003,1.000000007,1654.568954,0.36492478,1282.000006,1.000000005,411.0000045,1.000000011,151.7030277,0.087235784,4493.784633,0.991130267,1643.049454,0.362384088,1271.423479,0.991749984,405.7117412,0.98713319,150.5912184,0.086596445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002406,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1191,36,0.0116279,1,3096,U,2547.301991,0.822771961,1036.122968,0.334665041,628.2087353,0.823340413,265.2647906,0.806275959,0,0,751.4074061,0.242702651,309.5829769,0.099994502,167.0823658,0.21898082,89.23389514,0.271227645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002407,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,749,91,0.0499177,0,1823,U,1627.293975,0.892646174,233.7693855,0.128233344,386.7938576,0.903723966,185.3143114,0.878266879,0,0,1230.393314,0.674927764,167.0796918,0.091650955,259.5455414,0.606414816,139.5713404,0.661475547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002408,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2978,216,0.0302818,1,7133,U,6819.861483,0.956100026,3502.094019,0.490970702,1873.074612,0.971008094,982.7138072,0.959681452,543.0828972,0.182364976,5685.881465,0.797123436,2852.042275,0.399837694,1457.354784,0.755497555,927.6658375,0.905923669,491.2489784,0.164959361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002500,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,766,0,0,1,1343,U,1343.000011,1.000000008,769.9218164,0.573285046,193.0000005,1.000000003,149.0000022,1.000000015,221.5738219,0.289260864,1257.927211,0.936654662,712.3250322,0.530398386,178.7881775,0.926363614,142.5925494,0.956996976,218.0421287,0.284650299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002600,AR,Pulaski,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,446,215,0.1602086,1,1342,U,1199.950109,0.894150603,748.0602268,0.557421928,269.5024179,0.932534318,114.8025532,0.876355368,97.74414212,0.219157269,774.2188435,0.57691419,525.9227699,0.391894762,144.1525326,0.498797691,73.16021187,0.5584749,25.07096123,0.056212918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002700,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2482,0,0,1,6623,U,5572.377494,0.841367582,2892.456839,0.436729101,1606.155378,0.840479005,662.0041775,0.876826725,208.1596533,0.083867709,3035.564164,0.45833673,1796.289894,0.271219975,850.6342509,0.445125197,395.8594509,0.524317154,116.012576,0.04674157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002800,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,971,0,0,1,2356,U,2328.885443,0.988491275,1817.632997,0.771491085,818.1741823,0.989327911,275.9439331,0.985514047,274.9786873,0.283191233,1654.355647,0.702188305,1265.43687,0.537112424,606.4933888,0.733365645,179.9732034,0.642761441,174.8876594,0.180110875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119002900,AR,Pulaski,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,677,0,0,1,1408,U,1056.838935,0.750595834,657.0158317,0.466630562,246.4775791,0.852863595,101.3603019,0.569439899,126.7601187,0.187237989,292.0091095,0.207392833,180.3298277,0.128075162,70.815905,0.245037734,28.95765596,0.16268346,17.89811688,0.026437396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003001,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1154,0,0,1,3118,U,3118.000008,1.000000003,2288.315841,0.733905016,984.9999998,1,195.0000014,1.000000007,384.901471,0.333536803,895.9218308,0.287338624,693.4762399,0.222410596,308.7355761,0.313437133,74.22964004,0.380664821,71.76458596,0.062187683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003002,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1414,233,0.0675754,1,3448,U,1459.566698,0.423308207,1046.523246,0.303516023,491.8436527,0.515019532,191.4266916,0.373880257,91.21824596,0.064510782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003100,AR,Pulaski,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,333,61,0.0880231,1,693,U,692.9999801,0.999999971,311.7890942,0.449912113,175.9999923,0.999999956,127.9999993,0.999999995,19.46103838,0.058441557,214.7055567,0.309820428,96.59863495,0.13939197,59.1552546,0.336109401,28.38405098,0.221750398,5.276189521,0.015844413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003202,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2711,95,0.0133765,1,7102,U,5794.851872,0.815946476,2044.143589,0.28782647,1629.672675,0.807168239,733.4616737,0.895557599,115.8682363,0.042740036,3223.238177,0.453849363,891.1300744,0.125475933,967.0146329,0.478957223,409.8464489,0.500423015,34.72071828,0.012807347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003205,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,2,U,1.999999969,0.999999985,0,0,0,0,0,0,0,0,1.999999969,0.999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003207,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,864,0,0,0,1932,U,1931.999986,0.999999993,665.9278006,0.344683127,416.9999961,0.999999991,295.9999982,0.999999994,0,0,1931.51846,0.999750756,665.7660668,0.344599413,416.9999961,0.999999991,295.8394897,0.999457735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003208,AR,Pulaski,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1970,0,0,1,4830,U,3590.923513,0.743462425,2034.790027,0.421281579,969.0464763,0.733570383,277.4056492,0.745714111,107.0573716,0.054343843,771.7968155,0.159792301,391.860061,0.081130447,193.7951936,0.146703402,73.75079109,0.198254815,22.67320771,0.011509242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003303,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1980,92,0.0205037,0,4487,U,2999.79784,0.668553118,485.831565,0.108275366,569.1327297,0.668781116,660.6831297,0.592009973,91.15328557,0.046037013,88.53814049,0.019732146,15.75376026,0.003510978,17.80723846,0.020925075,19.93495086,0.017862859,3.072079776,0.001551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003304,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2920,0,0,0,6012,U,4579.394595,0.761709014,1216.921655,0.202415445,810.912357,0.758570961,714.3139097,0.730382321,98.67705881,0.033793513,1610.696977,0.267913669,389.1821316,0.06473422,254.5271012,0.238098317,189.6825457,0.193949433,33.0339334,0.011312991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003305,AR,Pulaski,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1827,0,0,0,4086,U,1984.709794,0.485734164,395.1342518,0.096704418,383.5548343,0.433395293,246.814909,0.495612267,19.61252144,0.010734823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119003306,AR,Pulaski,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1400,0,0,0,3087,U,2858.232625,0.925893303,1134.272997,0.367435373,669.1617273,0.909187129,335.3305049,0.944592971,156.9476666,0.112105476,953.445778,0.308858367,378.3670557,0.122567883,217.1835948,0.295086406,127.1088964,0.358053229,53.22832149,0.03802023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
